player,team,conference,season,category,playerId,position_stat,CAR,LONG,TD,YDS,YPC,name_clean,position_clean,id,athleteId,recruitType,year,ranking,name,school,committedTo,position_recruit,height,weight,stars,rating,city,stateProvince,country,hometownInfo,recruit_year,eligibility_year,team_clean,committed_clean,school_match,Usage Overall,rushing_score,usage_pct,production_pct,impact_score,impact_percentile,outcome
Bryson Moss,Eastern Michigan,Mid-American,2023,rushing,4688839,RB,1,8,0,8,8.0,bryson moss,RB,118016,4688839,HighSchool,2021.0,2329.0,Bryson Moss,Newnan,Eastern Michigan,RB,69.0,185.0,3.0,0.8063,Newnan,GA,USA,"{'latitude': 33.3806716, 'longitude': -84.7996573, 'fipsCode': '13077'}",2021.0,3.0,eastern michigan,eastern michigan,1,0,10,0.5007739938080495,0.0348297213622291,0.2212074303405573,0.0348297213622291,Bust
Bryson Moss,Jackson State,SWAC,2024,rushing,4688839,RB,3,4,0,10,3.3,bryson moss,RB,118016,4688839,HighSchool,2021.0,2329.0,Bryson Moss,Newnan,Eastern Michigan,RB,69.0,185.0,3.0,0.8063,Newnan,GA,USA,"{'latitude': 33.3806716, 'longitude': -84.7996573, 'fipsCode': '13077'}",2021.0,4.0,jackson state,eastern michigan,0,0,16,0.5010224948875256,0.04396728016359918,0.22678936605316974,0.04396728016359918,Bust
Bryson Moss,Jackson State,SWAC,2025,rushing,4688839,RB,2,4,0,7,3.5,bryson moss,RB,118016,4688839,HighSchool,2021.0,2329.0,Bryson Moss,Newnan,Eastern Michigan,RB,69.0,185.0,3.0,0.8063,Newnan,GA,USA,"{'latitude': 33.3806716, 'longitude': -84.7996573, 'fipsCode': '13077'}",2021.0,5.0,jackson state,eastern michigan,0,0,11,0.5016233766233766,0.037337662337662336,0.22305194805194806,0.037337662337662336,Bust
C'Bo Flemister,Notre Dame,FBS Independents,2018,rushing,4372765,RB,1,0,0,0,0.0,cbo flemister,RB,127468,4372765,HighSchool,2018.0,1199.0,C'Bo Flemister,Pike County,Notre Dame,RB,71.0,197.0,3.0,0.8456,Zebulon,GA,USA,"{'latitude': 33.1023454, 'longitude': -84.3426997, 'fipsCode': '13231'}",2018.0,1.0,notre dame,notre dame,1,0,2,0.5007849293563579,0.012558869701726845,0.20784929356357928,0.012558869701726845,Bust
C'Bo Flemister,Notre Dame,FBS Independents,2019,rushing,4372765,RB,48,14,5,162,3.4,cbo flemister,RB,127468,4372765,HighSchool,2018.0,1199.0,C'Bo Flemister,Pike County,Notre Dame,RB,71.0,197.0,3.0,0.8456,Zebulon,GA,USA,"{'latitude': 33.1023454, 'longitude': -84.3426997, 'fipsCode': '13231'}",2018.0,2.0,notre dame,notre dame,1,0,358,0.5006544502617801,0.5549738219895288,0.5332460732984294,0.5549738219895288,Depth / Rotation
C'Bo Flemister,Notre Dame,FBS Independents,2020,rushing,4372765,RB,58,31,5,299,5.2,cbo flemister,RB,127468,4372765,HighSchool,2018.0,1199.0,C'Bo Flemister,Pike County,Notre Dame,RB,71.0,197.0,3.0,0.8456,Zebulon,GA,USA,"{'latitude': 33.1023454, 'longitude': -84.3426997, 'fipsCode': '13231'}",2018.0,3.0,notre dame,notre dame,1,0,515,0.5007739938080495,0.5835913312693498,0.5504643962848297,0.5835913312693498,Depth / Rotation
C'Bo Flemister,Notre Dame,FBS Independents,2021,rushing,4372765,RB,3,6,0,10,3.3,cbo flemister,RB,127468,4372765,HighSchool,2018.0,1199.0,C'Bo Flemister,Pike County,Notre Dame,RB,71.0,197.0,3.0,0.8456,Zebulon,GA,USA,"{'latitude': 33.1023454, 'longitude': -84.3426997, 'fipsCode': '13231'}",2018.0,4.0,notre dame,notre dame,1,0,16,0.5010224948875256,0.04396728016359918,0.22678936605316974,0.04396728016359918,Bust
C'Bo Flemister,Pittsburgh,ACC,2022,rushing,4372765,RB,40,26,2,221,5.5,cbo flemister,RB,127468,4372765,HighSchool,2018.0,1199.0,C'Bo Flemister,Pike County,Notre Dame,RB,71.0,197.0,3.0,0.8456,Zebulon,GA,USA,"{'latitude': 33.1023454, 'longitude': -84.3426997, 'fipsCode': '13231'}",2018.0,5.0,pittsburgh,notre dame,0,0,341,0.5016233766233766,0.4448051948051948,0.4675324675324676,0.4448051948051948,Depth / Rotation
C.J. Hester,Western Michigan,Mid-American,2023,rushing,4923282,RB,29,29,2,124,4.3,cj hester,RB,112935,4923282,HighSchool,2023.0,1760.0,CJ Hester,Wyoming,Western Michigan,RB,71.0,190.0,3.0,0.8386,Cincinnati,OH,USA,"{'latitude': 39.1014537, 'longitude': -84.5124602, 'fipsCode': '39061'}",2023.0,1.0,western michigan,western michigan,1,0,222,0.5007849293563579,0.6365777080062794,0.5822605965463108,0.6365777080062794,Starter
C.J. Hester,Massachusetts,FBS Independents,2024,rushing,4923282,RB,119,24,4,529,4.4,cj hester,RB,112935,4923282,HighSchool,2023.0,1760.0,CJ Hester,Wyoming,Western Michigan,RB,71.0,190.0,3.0,0.8386,Cincinnati,OH,USA,"{'latitude': 39.1014537, 'longitude': -84.5124602, 'fipsCode': '39061'}",2023.0,2.0,massachusetts,western michigan,0,0,847,0.5006544502617801,0.8049738219895288,0.6832460732984293,0.8049738219895288,Starter
C.J. Stokes,Michigan,Big Ten,2022,rushing,4685535,RB,55,21,1,273,5.0,cj stokes,RB,114331,4685535,HighSchool,2022.0,799.0,CJ Stokes,Hammond School,Michigan,RB,71.0,190.0,3.0,0.8685,Columbia,SC,USA,"{'latitude': 34.0007493, 'longitude': -81.0343313, 'fipsCode': '45079'}",2022.0,1.0,michigan,michigan,1,0,403,0.5007849293563579,0.7519623233908949,0.65149136577708,0.7519623233908949,Starter
C.J. Stokes,Michigan,Big Ten,2023,rushing,4685535,RB,4,7,0,8,2.0,cj stokes,RB,114331,4685535,HighSchool,2022.0,799.0,CJ Stokes,Hammond School,Michigan,RB,71.0,190.0,3.0,0.8685,Columbia,SC,USA,"{'latitude': 34.0007493, 'longitude': -81.0343313, 'fipsCode': '45079'}",2022.0,2.0,michigan,michigan,1,0,16,0.5006544502617801,0.07395287958115183,0.24463350785340318,0.07395287958115183,Bust
C.J. Stokes,Charlotte,American Athletic,2024,rushing,4685535,RB,7,13,1,33,4.7,cj stokes,RB,114331,4685535,HighSchool,2022.0,799.0,CJ Stokes,Hammond School,Michigan,RB,71.0,190.0,3.0,0.8685,Columbia,SC,USA,"{'latitude': 34.0007493, 'longitude': -81.0343313, 'fipsCode': '45079'}",2022.0,3.0,charlotte,michigan,0,0,67,0.5007739938080495,0.21439628482972137,0.32894736842105265,0.21439628482972137,Bust
C.J. Stokes,Charlotte,American Athletic,2025,rushing,4685535,RB,48,21,1,149,3.1,cj stokes,RB,114331,4685535,HighSchool,2022.0,799.0,CJ Stokes,Hammond School,Michigan,RB,71.0,190.0,3.0,0.8685,Columbia,SC,USA,"{'latitude': 34.0007493, 'longitude': -81.0343313, 'fipsCode': '45079'}",2022.0,4.0,charlotte,michigan,0,0,265,0.5010224948875256,0.37116564417177916,0.42310838445807775,0.37116564417177916,Depth / Rotation
CJ Beasley,Coastal Carolina,Sun Belt,2020,rushing,4685947,RB,8,14,0,44,5.5,cj beasley,RB,120252,4429259,HighSchool,2020.0,1844.0,CJ Beasley,Maury,Coastal Carolina,RB,69.0,170.0,3.0,0.83,Norfolk,VA,USA,"{'latitude': 36.8462923, 'longitude': -76.2929252, 'fipsCode': '51710'}",2020.0,1.0,coastal carolina,coastal carolina,1,0,60,0.5007849293563579,0.32339089481946626,0.3943485086342229,0.32339089481946626,Depth / Rotation
CJ Beasley,Coastal Carolina,Sun Belt,2021,rushing,4429259,RB,14,15,1,47,3.4,cj beasley,RB,120252,4429259,HighSchool,2020.0,1844.0,CJ Beasley,Maury,Coastal Carolina,RB,69.0,170.0,3.0,0.83,Norfolk,VA,USA,"{'latitude': 36.8462923, 'longitude': -76.2929252, 'fipsCode': '51710'}",2020.0,2.0,coastal carolina,coastal carolina,1,0,95,0.5006544502617801,0.2781413612565445,0.36714659685863876,0.2781413612565445,Depth / Rotation
CJ Beasley,Coastal Carolina,Sun Belt,2022,rushing,4429259,RB,140,56,5,715,5.1,cj beasley,RB,120252,4429259,HighSchool,2020.0,1844.0,CJ Beasley,Maury,Coastal Carolina,RB,69.0,170.0,3.0,0.83,Norfolk,VA,USA,"{'latitude': 36.8462923, 'longitude': -76.2929252, 'fipsCode': '51710'}",2020.0,3.0,coastal carolina,coastal carolina,1,0,1095,0.5007739938080495,0.8041795665634675,0.6828173374613002,0.8041795665634675,Starter
CJ Beasley,Coastal Carolina,Sun Belt,2023,rushing,4429259,RB,68,21,2,262,3.9,cj beasley,RB,120252,4429259,HighSchool,2020.0,1844.0,CJ Beasley,Maury,Coastal Carolina,RB,69.0,170.0,3.0,0.83,Norfolk,VA,USA,"{'latitude': 36.8462923, 'longitude': -76.2929252, 'fipsCode': '51710'}",2020.0,4.0,coastal carolina,coastal carolina,1,0,438,0.5010224948875256,0.49079754601226994,0.49488752556237214,0.49079754601226994,Depth / Rotation
CJ Beasley,Georgia State,Sun Belt,2024,rushing,4429259,RB,13,20,0,71,5.5,cj beasley,RB,120252,4429259,HighSchool,2020.0,1844.0,CJ Beasley,Maury,Coastal Carolina,RB,69.0,170.0,3.0,0.83,Norfolk,VA,USA,"{'latitude': 36.8462923, 'longitude': -76.2929252, 'fipsCode': '51710'}",2020.0,5.0,georgia state,coastal carolina,0,0,97,0.5016233766233766,0.17857142857142858,0.3077922077922078,0.17857142857142858,Bust
CJ Evans Jr.,Austin Peay,OVC,2020,rushing,4688723,RB,16,64,2,92,5.8,cj evans jr,RB,121170,4688723,HighSchool,2020.0,2820.0,CJ Evans Jr.,McGill Toolen,Austin Peay,RB,69.0,165.0,3.0,0.8,Mobile,AL,USA,"{'latitude': 30.6943566, 'longitude': -88.0430541, 'fipsCode': '01097'}",2020.0,1.0,austin peay,austin peay,1,0,164,0.5007849293563579,0.5588697017268446,0.5356357927786499,0.5588697017268446,Depth / Rotation
CJ Evans Jr.,Austin Peay,OVC,2021,rushing,4688723,RB,7,40,1,74,10.6,cj evans jr,RB,121170,4688723,HighSchool,2020.0,2820.0,CJ Evans Jr.,McGill Toolen,Austin Peay,RB,69.0,165.0,3.0,0.8,Mobile,AL,USA,"{'latitude': 30.6943566, 'longitude': -88.0430541, 'fipsCode': '01097'}",2020.0,2.0,austin peay,austin peay,1,0,108,0.5006544502617801,0.3023560209424084,0.3816753926701571,0.3023560209424084,Depth / Rotation
CJ Evans Jr.,Austin Peay,Atlantic Sun,2022,rushing,4688723,RB,132,62,6,647,4.9,cj evans jr,RB,121170,4688723,HighSchool,2020.0,2820.0,CJ Evans Jr.,McGill Toolen,Austin Peay,RB,69.0,165.0,3.0,0.8,Mobile,AL,USA,"{'latitude': 30.6943566, 'longitude': -88.0430541, 'fipsCode': '01097'}",2020.0,3.0,austin peay,austin peay,1,0,1031,0.5007739938080495,0.7856037151702786,0.6716718266253869,0.7856037151702786,Starter
CJ Evans Jr.,Austin Peay,UAC,2023,rushing,4688723,RB,29,48,1,153,5.3,cj evans jr,RB,121170,4688723,HighSchool,2020.0,2820.0,CJ Evans Jr.,McGill Toolen,Austin Peay,RB,69.0,165.0,3.0,0.8,Mobile,AL,USA,"{'latitude': 30.6943566, 'longitude': -88.0430541, 'fipsCode': '01097'}",2020.0,4.0,austin peay,austin peay,1,0,231,0.5010224948875256,0.3425357873210634,0.4059304703476483,0.3425357873210634,Depth / Rotation
CJ Evans Jr.,Tennessee State,Big South-OVC,2024,rushing,4688723,RB,72,38,2,289,4.0,cj evans jr,RB,121170,4688723,HighSchool,2020.0,2820.0,CJ Evans Jr.,McGill Toolen,Austin Peay,RB,69.0,165.0,3.0,0.8,Mobile,AL,USA,"{'latitude': 30.6943566, 'longitude': -88.0430541, 'fipsCode': '01097'}",2020.0,5.0,tennessee state,austin peay,0,0,473,0.5016233766233766,0.5324675324675324,0.5201298701298701,0.5324675324675324,Depth / Rotation
CJ Miller,Mercer,Southern,2022,rushing,5092811,RB,16,28,1,129,8.1,cj miller,RB,256073,5092811,HighSchool,2022.0,,CJ Miller,Gadsden City,Mercer,RB,71.0,235.0,,,Gadsden,AL,USA,"{'latitude': 34.010929, 'longitude': -85.9989596, 'fipsCode': '01055'}",2022.0,1.0,mercer,mercer,1,0,181,0.5007849293563579,0.5910518053375197,0.554945054945055,0.5910518053375197,Depth / Rotation
CJ Miller,Mercer,Southern,2024,rushing,5092811,RB,76,49,3,415,5.5,cj miller,RB,256073,5092811,HighSchool,2022.0,,CJ Miller,Gadsden City,Mercer,RB,71.0,235.0,,,Gadsden,AL,USA,"{'latitude': 34.010929, 'longitude': -85.9989596, 'fipsCode': '01055'}",2022.0,3.0,mercer,mercer,1,0,627,0.5007739938080495,0.6377708978328174,0.5829721362229102,0.6377708978328174,Starter
CJ Miller,Mercer,Southern,2025,rushing,5092811,RB,168,79,14,953,5.7,cj miller,RB,256073,5092811,HighSchool,2022.0,,CJ Miller,Gadsden City,Mercer,RB,71.0,235.0,,,Gadsden,AL,USA,"{'latitude': 34.010929, 'longitude': -85.9989596, 'fipsCode': '01055'}",2022.0,4.0,mercer,mercer,1,0,1569,0.5010224948875256,0.901840490797546,0.7415132924335378,0.901840490797546,Impact Player
Ca'Lil Valentine,Illinois,Big Ten,2024,rushing,5106299,RB,53,22,1,212,4.0,calil valentine,RB,109114,5106299,HighSchool,2024.0,409.0,Ca'Lil Valentine,Chandler,Illinois,RB,72.0,180.0,4.0,0.895,Chandler,AZ,USA,"{'latitude': 33.3062223, 'longitude': -111.8413317, 'fipsCode': '04013'}",2024.0,1.0,illinois,illinois,1,0,338,0.5007849293563579,0.7205651491365777,0.6326530612244898,0.7205651491365777,Starter
Ca'Lil Valentine,Illinois,Big Ten,2025,rushing,5106299,RB,131,25,4,614,4.7,calil valentine,RB,109114,5106299,HighSchool,2024.0,409.0,Ca'Lil Valentine,Chandler,Illinois,RB,72.0,180.0,4.0,0.895,Chandler,AZ,USA,"{'latitude': 33.3062223, 'longitude': -111.8413317, 'fipsCode': '04013'}",2024.0,2.0,illinois,illinois,1,0,956,0.5006544502617801,0.849476439790576,0.7099476439790576,0.849476439790576,Starter
Caden Durham,LSU,SEC,2024,rushing,5079379,RB,138,86,6,754,5.5,caden durham,RB,108786,5079379,HighSchool,2024.0,88.0,Caden Durham,Duncanville,LSU,RB,69.0,195.0,4.0,0.9555,Duncanville,TX,USA,"{'latitude': 32.6518004, 'longitude': -96.9083366, 'fipsCode': '48113'}",2024.0,1.0,lsu,lsu,1,0,1150,0.5007849293563579,0.957613814756672,0.7748822605965463,0.957613814756672,Impact Player
Caden Durham,LSU,SEC,2025,rushing,5079379,RB,111,51,3,505,4.5,caden durham,RB,108786,5079379,HighSchool,2024.0,88.0,Caden Durham,Duncanville,LSU,RB,69.0,195.0,4.0,0.9555,Duncanville,TX,USA,"{'latitude': 32.6518004, 'longitude': -96.9083366, 'fipsCode': '48113'}",2024.0,2.0,lsu,lsu,1,0,787,0.5006544502617801,0.7801047120418848,0.668324607329843,0.7801047120418848,Starter
Caden Williams,Liberty,Conference USA,2024,rushing,5139857,RB,14,9,0,47,3.4,caden williams,RB,110377,5139857,HighSchool,2024.0,1769.0,Caden Williams,Calhoun,Liberty,RB,71.0,205.0,3.0,0.8453,Calhoun,GA,USA,"{'latitude': 34.502587, 'longitude': -84.9510542, 'fipsCode': '13129'}",2024.0,1.0,liberty,liberty,1,0,75,0.5007849293563579,0.37205651491365777,0.4235478806907378,0.37205651491365777,Depth / Rotation
Caden Williams,Liberty,Conference USA,2025,rushing,5139857,RB,56,25,0,243,4.3,caden williams,RB,110377,5139857,HighSchool,2024.0,1769.0,Caden Williams,Calhoun,Liberty,RB,71.0,205.0,3.0,0.8453,Calhoun,GA,USA,"{'latitude': 34.502587, 'longitude': -84.9510542, 'fipsCode': '13129'}",2024.0,2.0,liberty,liberty,1,0,355,0.5006544502617801,0.5497382198952879,0.5301047120418848,0.5497382198952879,Depth / Rotation
Caleb Berry,Incarnate Word,Southland,2022,rushing,5096884,RB,6,4,1,16,2.7,caleb berry,RB,116695,4600406,HighSchool,2021.0,969.0,Caleb Berry,Lufkin,Washington,RB,72.0,213.0,3.0,0.8578,Lufkin,TX,USA,"{'latitude': 31.3386242, 'longitude': -94.7288558, 'fipsCode': '48005'}",2021.0,2.0,incarnate word,washington,0,0,48,0.5006544502617801,0.181282722513089,0.3090314136125655,0.181282722513089,Bust
Caleb Hampton,Stanford,Pac-12,2023,rushing,5156056,RB,1,2,0,2,2.0,caleb hampton,RB,112496,5156056,HighSchool,2023.0,1266.0,Caleb Hampton,Baylor School,Stanford,RB,70.0,190.0,3.0,0.8552,Chattanooga,TN,USA,"{'latitude': 35.0457219, 'longitude': -85.3094883, 'fipsCode': '47065'}",2023.0,1.0,stanford,stanford,1,0,4,0.5007849293563579,0.026687598116169546,0.2163265306122449,0.026687598116169546,Bust
Caleb Hampton,Stanford,ACC,2024,rushing,5156056,RB,2,8,0,9,4.5,caleb hampton,RB,112496,5156056,HighSchool,2023.0,1266.0,Caleb Hampton,Baylor School,Stanford,RB,70.0,190.0,3.0,0.8552,Chattanooga,TN,USA,"{'latitude': 35.0457219, 'longitude': -85.3094883, 'fipsCode': '47065'}",2023.0,2.0,stanford,stanford,1,0,13,0.5006544502617801,0.061518324607329845,0.23717277486910998,0.061518324607329845,Bust
Caleb Hampton,Stanford,ACC,2025,rushing,5156056,RB,11,8,0,29,2.6,caleb hampton,RB,112496,5156056,HighSchool,2023.0,1266.0,Caleb Hampton,Baylor School,Stanford,RB,70.0,190.0,3.0,0.8552,Chattanooga,TN,USA,"{'latitude': 35.0457219, 'longitude': -85.3094883, 'fipsCode': '47065'}",2023.0,3.0,stanford,stanford,1,0,51,0.5007739938080495,0.1803405572755418,0.3085139318885449,0.1803405572755418,Bust
Caleb Johnson,Mississippi Valley State,SWAC,2022,rushing,4384358,RB,142,50,2,547,3.9,caleb johnson,RB,128665,,HighSchool,2018.0,2396.0,Caleb Johnson,Memphis Academy of Health Sciences,Mississippi Valley State,RB,69.0,205.0,2.0,0.7953,Memphis,TN,USA,"{'latitude': 35.1490215, 'longitude': -90.0516285, 'fipsCode': '47157'}",2018.0,5.0,mississippi valley state,mississippi valley state,1,0,871,0.5016233766233766,0.762987012987013,0.6584415584415584,0.762987012987013,Starter
Caleb Steward,Virginia Tech,ACC,2019,rushing,4361966,RB,19,18,0,85,4.5,caleb steward,RB,127541,4361966,HighSchool,2018.0,1272.0,Caleb Steward,Ed White,Virginia Tech,RB,71.0,203.0,3.0,0.8424,Jacksonville,FL,USA,"{'latitude': 30.3321838, 'longitude': -81.655651, 'fipsCode': '12031'}",2018.0,2.0,virginia tech,virginia tech,1,0,123,0.5006544502617801,0.325261780104712,0.39541884816753925,0.325261780104712,Depth / Rotation
Calvin Hill,Texas State,Sun Belt,2019,rushing,4568406,RB,16,10,1,28,1.8,calvin hill,RB,124609,4568406,HighSchool,2019.0,2404.0,Calvin Hill,Baytown Sterling,Texas State,RB,66.5,164.0,3.0,0.8056,Baytown,TX,USA,"{'latitude': 29.7355047, 'longitude': -94.9774274, 'fipsCode': '48201'}",2019.0,1.0,texas state,texas state,1,0,80,0.5007849293563579,0.3869701726844584,0.4324960753532182,0.3869701726844584,Depth / Rotation
Calvin Hill,Texas State,Sun Belt,2020,rushing,4568406,RB,101,37,5,536,5.3,calvin hill,RB,124609,4568406,HighSchool,2019.0,2404.0,Calvin Hill,Baytown Sterling,Texas State,RB,66.5,164.0,3.0,0.8056,Baytown,TX,USA,"{'latitude': 29.7355047, 'longitude': -94.9774274, 'fipsCode': '48201'}",2019.0,2.0,texas state,texas state,1,0,838,0.5006544502617801,0.8010471204188482,0.680890052356021,0.8010471204188482,Starter
Calvin Hill,Texas State,Sun Belt,2021,rushing,4568406,RB,128,78,3,714,5.6,calvin hill,RB,124609,4568406,HighSchool,2019.0,2404.0,Calvin Hill,Baytown Sterling,Texas State,RB,66.5,164.0,3.0,0.8056,Baytown,TX,USA,"{'latitude': 29.7355047, 'longitude': -94.9774274, 'fipsCode': '48201'}",2019.0,3.0,texas state,texas state,1,0,1030,0.5007739938080495,0.7832817337461301,0.6702786377708979,0.7832817337461301,Starter
Calvin Hill,Texas State,Sun Belt,2022,rushing,4568406,RB,76,27,1,338,4.4,calvin hill,RB,124609,4568406,HighSchool,2019.0,2404.0,Calvin Hill,Baytown Sterling,Texas State,RB,66.5,164.0,3.0,0.8056,Baytown,TX,USA,"{'latitude': 29.7355047, 'longitude': -94.9774274, 'fipsCode': '48201'}",2019.0,4.0,texas state,texas state,1,0,510,0.5010224948875256,0.5214723926380368,0.5132924335378323,0.5214723926380368,Depth / Rotation
Calvin Hill,Texas State,Sun Belt,2023,rushing,4568406,RB,31,13,0,98,3.2,calvin hill,RB,124609,4568406,HighSchool,2019.0,2404.0,Calvin Hill,Baytown Sterling,Texas State,RB,66.5,164.0,3.0,0.8056,Baytown,TX,USA,"{'latitude': 29.7355047, 'longitude': -94.9774274, 'fipsCode': '48201'}",2019.0,5.0,texas state,texas state,1,0,160,0.5016233766233766,0.2727272727272727,0.36428571428571427,0.2727272727272727,Depth / Rotation
Cam Barfield,Boston College,ACC,2022,rushing,4869582,RB,25,9,0,53,2.1,cam barfield,RB,114557,4869582,HighSchool,2022.0,1040.0,Cam Barfield,Bishop Gorman,Boston College,RB,69.0,185.0,3.0,0.8589,Las Vegas,NV,USA,"{'latitude': 36.1672559, 'longitude': -115.1485163, 'fipsCode': '32003'}",2022.0,1.0,boston college,boston college,1,0,103,0.5007849293563579,0.4427001569858713,0.46593406593406594,0.4427001569858713,Depth / Rotation
Cam Barfield,Boston College,ACC,2023,rushing,4869582,RB,11,10,0,14,1.3,cam barfield,RB,114557,4869582,HighSchool,2022.0,1040.0,Cam Barfield,Bishop Gorman,Boston College,RB,69.0,185.0,3.0,0.8589,Las Vegas,NV,USA,"{'latitude': 36.1672559, 'longitude': -115.1485163, 'fipsCode': '32003'}",2022.0,2.0,boston college,boston college,1,0,36,0.5006544502617801,0.14201570680628273,0.2854712041884817,0.14201570680628273,Bust
Cam Barfield,Hawai'i,Mountain West,2024,rushing,4869582,RB,33,21,0,158,4.8,cam barfield,RB,114557,4869582,HighSchool,2022.0,1040.0,Cam Barfield,Bishop Gorman,Boston College,RB,69.0,185.0,3.0,0.8589,Las Vegas,NV,USA,"{'latitude': 36.1672559, 'longitude': -115.1485163, 'fipsCode': '32003'}",2022.0,3.0,hawai'i,boston college,0,0,224,0.5007739938080495,0.40634674922600617,0.4441176470588235,0.40634674922600617,Depth / Rotation
Cam Barfield,Hawai'i,Mountain West,2025,rushing,4869582,RB,80,41,4,371,4.6,cam barfield,RB,114557,4869582,HighSchool,2022.0,1040.0,Cam Barfield,Bishop Gorman,Boston College,RB,69.0,185.0,3.0,0.8589,Las Vegas,NV,USA,"{'latitude': 36.1672559, 'longitude': -115.1485163, 'fipsCode': '32003'}",2022.0,4.0,hawai'i,boston college,0,0,611,0.5010224948875256,0.5746421267893661,0.5451942740286299,0.5746421267893661,Depth / Rotation
Cam Cook,TCU,Big 12,2023,rushing,4918103,RB,16,16,0,58,3.6,cam cook,RB,111595,4918103,HighSchool,2023.0,347.0,Cam Cook,Stony Point,TCU,RB,70.0,180.0,4.0,0.8985,Round Rock,TX,USA,"{'latitude': 30.508235, 'longitude': -97.6788934, 'fipsCode': '48491'}",2023.0,1.0,tcu,tcu,1,0,90,0.5007849293563579,0.4089481946624804,0.4456828885400314,0.4089481946624804,Depth / Rotation
Cam Cook,TCU,Big 12,2024,rushing,4918103,RB,119,19,9,460,3.9,cam cook,RB,111595,4918103,HighSchool,2023.0,347.0,Cam Cook,Stony Point,TCU,RB,70.0,180.0,4.0,0.8985,Round Rock,TX,USA,"{'latitude': 30.508235, 'longitude': -97.6788934, 'fipsCode': '48491'}",2023.0,2.0,tcu,tcu,1,0,878,0.5006544502617801,0.818717277486911,0.6914921465968586,0.818717277486911,Starter
Cam Cook,Jacksonville State,Conference USA,2025,rushing,4918103,RB,296,73,16,1666,5.6,cam cook,RB,111595,4918103,HighSchool,2023.0,347.0,Cam Cook,Stony Point,TCU,RB,70.0,180.0,4.0,0.8985,Round Rock,TX,USA,"{'latitude': 30.508235, 'longitude': -97.6788934, 'fipsCode': '48491'}",2023.0,3.0,jacksonville state,tcu,0,0,2578,0.5007739938080495,0.9969040247678018,0.798452012383901,0.9969040247678018,Impact Player
Cam Davis,San Diego State,Mountain West,2022,rushing,4682487,RB,46,17,1,151,3.3,cam davis,RB,117181,4682487,HighSchool,2021.0,1491.0,Cam Davis,South Oak Cliff,San Diego State,RB,68.0,170.0,3.0,0.8389,Dallas,TX,USA,"{'latitude': 32.7762719, 'longitude': -96.7968559, 'fipsCode': '48113'}",2021.0,2.0,san diego state,san diego state,1,0,263,0.5006544502617801,0.4856020942408377,0.4916230366492147,0.4856020942408377,Depth / Rotation
Cam Davis,San Diego State,Mountain West,2023,rushing,4682487,RB,52,25,0,225,4.3,cam davis,RB,117181,4682487,HighSchool,2021.0,1491.0,Cam Davis,South Oak Cliff,San Diego State,RB,68.0,170.0,3.0,0.8389,Dallas,TX,USA,"{'latitude': 32.7762719, 'longitude': -96.7968559, 'fipsCode': '48113'}",2021.0,3.0,san diego state,san diego state,1,0,329,0.5007739938080495,0.46594427244582043,0.47987616099071206,0.46594427244582043,Depth / Rotation
